hour,wind_dir,wind_speed,wave_height,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.3333333333333333,0.4136111111111112,0.1320754716981132,0.259824047216381,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.375,0.4747222222222222,0.04716981132075472,0.12961876859345894,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4166666666666667,0.6102777777777777,0.1037735849056604,0.2498533724926342,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4583333333333333,0.6186111111111111,0.2075471698113208,0.26392961883024746,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.5,0.5883333333333334,0.3207547169811321,0.252199413314299,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.5416666666666666,0.6541666666666667,0.4339622641509434,0.2134897358858627,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.5833333333333334,0.6733333333333333,0.3584905660377359,0.1847507331811732,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.625,0.6180555555555556,0.2641509433962264,0.16129032285308864,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.6666666666666666,0.6547222222222222,0.3490566037735849,0.13958944261339346,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.7083333333333334,0.6675,0.33018867924528306,0.10733137832430062,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.75,0.9844444444444445,0.19811320754716985,0.0991202343927555,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.7916666666666666,0.7716666666666667,0.07547169811320756,0.09677419357109072,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.8333333333333334,0.6775,0.2358490566037736,0.07800586488633568,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.875,0.8038888888888889,0.169811320754717,0.07976539567853735,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.9166666666666666,0.6905555555555556,0.07547169811320756,0.08445747802567917,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.9583333333333334,0.07583333333333334,0.11320754716981132,0.10205278594769564,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
1.0,0.5641666666666667,0.0660377358490566,0.11143694993816702,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.04166666666666666,0.0,0.01886792452830189,0.1178885630775105,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.08333333333333333,0.5775,0.0849056603773585,0.11847507310697365,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.125,0.5594444444444444,0.04716981132075472,0.12316715545411548,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.16666666666666666,0.5725,0.169811320754717,0.13020527862292205,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.20833333333333331,0.32166666666666666,0.15094339622641512,0.13782991182119178,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.25,0.37,0.1037735849056604,0.12082111463245072,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.2916666666666667,0.3575,0.11320754716981132,0.10850439908703913,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.3333333333333333,0.4688888888888889,0.12264150943396228,0.1032258067104342,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.375,0.5902777777777778,0.0849056603773585,0.1173020530480474,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4166666666666667,0.5763888888888888,0.2547169811320755,0.11085043990870393,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4583333333333333,0.03388888888888888,0.0660377358490566,0.09032258043174723,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.5,0.007222222222222224,0.1037735849056604,0.09005598477186064,0,1,1,0.6376306620209059,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.02295766611225097
0.5416666666666666,0.6283333333333333,0.2075471698113208,0.08387096799621603,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.5833333333333334,0.6055555555555555,0.15094339622641512,0.07800586488633568,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.625,0.7369444444444445,0.14150943396226418,0.0785923756196111,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.6666666666666666,0.0325,0.09433962264150944,0.0639296185487225,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.7083333333333334,0.9391666666666668,0.12264150943396228,0.06574246875442638,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.75,0.8225,0.05660377358490566,0.0645161292819979,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.7916666666666666,0.5677777777777778,0.169811320754717,0.1360703810289901,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.8333333333333334,0.5808333333333333,0.2641509433962264,0.11495601152257033,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.875,0.6466666666666667,0.3113207547169811,0.11554252225584576,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.9166666666666666,0.9686111111111112,0.22641509433962265,0.11260997070090555,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.9583333333333334,0.9511111111111109,0.3207547169811321,0.11085043990870393,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
1.0,0.026111111111111116,0.2924528301886793,0.1102639298792408,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.04166666666666666,0.021111111111111112,0.2547169811320755,0.08914956037282099,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.08333333333333333,0.07333333333333332,0.1320754716981132,0.0674486801331258,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.125,0.03,0.18867924528301888,0.0609970676975946,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.16666666666666666,0.10694444444444444,0.19811320754716985,0.059237536905392976,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.20833333333333331,0.16055555555555553,0.1320754716981132,0.06979472165860287,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.25,0.9447222222222222,0.0660377358490566,0.10850439908703913,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.2916666666666667,0.0,0.02830188679245283,0.11202346067144243,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.3333333333333333,0.0061111111111111106,0.15094339622641512,0.12375366548357858,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.375,0.0,0.03773584905660378,0.1143695014931072,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4166666666666667,0.6827777777777778,0.15094339622641512,0.08680351884734391,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4583333333333333,0.7602777777777777,0.16037735849056606,0.11085043990870393,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.5,0.8330555555555554,0.18867924528301888,0.1214076246619138,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.5416666666666666,0.9652777777777778,0.15094339622641512,0.10205278594769564,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.5833333333333334,0.8402777777777778,0.2075471698113208,0.1102639298792408,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.625,0.9077777777777778,0.0849056603773585,0.10498533750263583,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.6666666666666666,0.7822222222222223,0.1037735849056604,0.1118101837212458,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.7083333333333334,0.6411111111111112,0.24528301886792456,0.09090909116502266,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.75,0.6277777777777778,0.19811320754716985,0.1032258067104342,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.7916666666666666,0.6436111111111111,0.05660377358490566,0.08973607040228412,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.8333333333333334,0.0,0.03773584905660378,0.0977339373836326,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.875,0.08416666666666668,0.0849056603773585,0.082378032863901,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.9166666666666666,0.0,0.009433962264150943,0.09149560119448576,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.9583333333333334,0.1625,0.15094339622641512,0.0964542792015142,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
1.0,0.4569444444444444,0.15094339622641512,0.10674486829483748,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.04166666666666666,0.5341666666666667,0.1320754716981132,0.10989069609616203,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.08333333333333333,0.15083333333333332,0.16037735849056606,0.10498533750263583,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.125,0.2716666666666667,0.16037735849056606,0.0961876835416276,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.16666666666666666,0.14222222222222222,0.2169811320754717,0.10381231673989733,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.20833333333333331,0.08555555555555555,0.2169811320754717,0.0997067451260309,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.25,0.16166666666666668,0.17924528301886794,0.10674486829483748,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.2916666666666667,0.12194444444444445,0.2641509433962264,0.09032258043174723,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.3333333333333333,0.09388888888888887,0.169811320754717,0.08093841644127586,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.375,0.5025000000000001,0.0660377358490566,0.07565982406467092,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4166666666666667,0.9680555555555556,0.14150943396226418,0.06920821092532745,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4583333333333333,0.9455555555555556,0.22641509433962265,0.07038123168806598,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.5,0.7138888888888889,0.12264150943396228,0.08035190641181275,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.5416666666666666,0.7144444444444444,0.22641509433962265,0.07390029327246928,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.5833333333333334,0.8316666666666666,0.2169811320754717,0.08269794723347751,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.625,0.7941666666666666,0.2358490566037736,0.09069581421482599,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.6666666666666666,0.8469444444444444,0.37735849056603776,0.10733137832430062,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.7083333333333334,0.9933333333333334,0.3207547169811321,0.10967741914596538,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.75,0.0019444444444444446,0.339622641509434,0.09853372436329236,0,1,1,0.6376306620209059,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.02295766611225097
0.7916666666666666,0.14833333333333332,0.14150943396226418,0.08387096799621603,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.8333333333333334,0.042222222222222223,0.18867924528301888,0.0645161292819979,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.875,0.11611111111111112,0.17924528301886794,0.07086110359433692,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.9166666666666666,0.1622222222222222,0.15094339622641512,0.09032258043174723,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.9583333333333334,0.07250000000000001,0.11320754716981132,0.07683284482740946,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
1.0,0.0,0.0,0.06803519086640122,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.04166666666666666,0.20194444444444445,0.0849056603773585,0.06958144470840621,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.08333333333333333,0.25833333333333336,0.0849056603773585,0.07917888564907423,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.125,0.4866666666666666,0.169811320754717,0.07917888564907423,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.16666666666666666,0.055277777777777766,0.11320754716981132,0.07448680330193239,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.20833333333333331,0.21166666666666667,0.12264150943396228,0.07565982406467092,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.25,0.13,0.18867924528301888,0.07214076248026763,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.2916666666666667,0.38916666666666666,0.1037735849056604,0.06920821092532745,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.3333333333333333,0.4822222222222222,0.24528301886792456,0.07683284482740946,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.375,0.4727777777777778,0.2735849056603773,0.081524926470739,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4166666666666667,0.5105555555555555,0.2735849056603773,0.06862170089586432,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4583333333333333,0.5661111111111111,0.4245283018867925,0.07565982406467092,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.5,0.6197222222222222,0.4056603773584906,0.06510263931146104,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.5416666666666666,0.6563888888888889,0.18867924528301888,0.07624633409413402,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.5833333333333334,0.5941666666666667,0.6226415094339622,0.10850439908703913,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.625,0.6183333333333333,0.4811320754716981,0.13804318877138844,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.6666666666666666,0.5858333333333333,0.2641509433962264,0.13372434020732535,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.7083333333333334,0.6608333333333334,0.16037735849056606,0.1488563050202595,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.75,0.9394444444444444,0.2641509433962264,0.15483870971374514,0,1,2,0.3623693379790941,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.013046979648492356
0.7916666666666666,0.012222222222222223,0.2735849056603773,0.14486803498999834,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.8333333333333334,0.08194444444444443,0.19811320754716985,0.10557184753209896,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.875,0.015277777777777776,0.2924528301886793,0.09853372436329236,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.9166666666666666,0.0016666666666666663,0.2075471698113208,0.10733137832430062,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.9583333333333334,0.9972222222222222,0.05660377358490566,0.09677419357109072,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
1.0,0.0775,0.0849056603773585,0.08093841644127586,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.04166666666666666,0.0,0.03773584905660378,0.07800586488633568,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.08333333333333333,0.10527777777777778,0.12264150943396228,0.100293255155494,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.125,0.14416666666666667,0.2641509433962264,0.08914956037282099,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.16666666666666666,0.21888888888888888,0.0849056603773585,0.100293255155494,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.20833333333333331,0.07166666666666667,0.11320754716981132,0.09149560119448576,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.25,0.19722222222222224,0.17924528301886794,0.08797653961008248,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.2916666666666667,0.13416666666666666,0.19811320754716985,0.09032258043174723,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.3333333333333333,0.06472222222222222,0.30188679245283023,0.1188483068900524,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.375,0.0636111111111111,0.30188679245283023,0.16043721645992662,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4166666666666667,0.07472222222222223,0.33018867924528306,0.08813649714677688,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.4583333333333333,0.06111111111111111,0.33018867924528306,0.07038123168806598,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.0,0.0
0.5,0.04611111111111112,0.5566037735849058,0.09677419357109072,0,1,1,0.6376306620209059,0.008039725703475999,0.991960274296524,0.9117647058823529,0.19785458879618595,0.036004645760743324,0.02295766611225097
