hour,wind_speed,dif_tide_height,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.4166666666666667,0.1037735849056604,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4583333333333333,0.2075471698113208,0.06808510638297872,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5,0.3207547169811321,0.08085106382978724,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5416666666666666,0.4339622641509434,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5833333333333334,0.3584905660377359,0.029787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.625,0.2641509433962264,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.6666666666666666,0.3490566037735849,0.08085106382978724,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7083333333333334,0.33018867924528306,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.75,0.19811320754716985,0.09361702127659577,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7916666666666666,0.07547169811320756,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.8333333333333334,0.2358490566037736,0.021276595744680854,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.875,0.169811320754717,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9166666666666666,0.07547169811320756,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9583333333333334,0.11320754716981132,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
1.0,0.0660377358490566,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.04166666666666666,0.01886792452830189,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.08333333333333333,0.0849056603773585,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.125,0.04716981132075472,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.16666666666666666,0.169811320754717,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.20833333333333331,0.15094339622641512,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.25,0.1037735849056604,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.2916666666666667,0.11320754716981132,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.3333333333333333,0.12264150943396228,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.375,0.0849056603773585,0.025531914893617023,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4166666666666667,0.2547169811320755,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4583333333333333,0.0660377358490566,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5,0.1037735849056604,0.1021276595744681,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5416666666666666,0.2075471698113208,0.059574468085106386,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5833333333333334,0.15094339622641512,0.029787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.625,0.14150943396226418,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.6666666666666666,0.09433962264150944,0.11063829787234043,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7083333333333334,0.12264150943396228,0.10638297872340426,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.75,0.05660377358490566,0.1276595744680851,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7916666666666666,0.169811320754717,0.1148936170212766,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.8333333333333334,0.2641509433962264,0.05531914893617021,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.875,0.3113207547169811,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9166666666666666,0.22641509433962265,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9583333333333334,0.3207547169811321,0.08085106382978724,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
1.0,0.2924528301886793,0.1276595744680851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.04166666666666666,0.2547169811320755,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.08333333333333333,0.1320754716981132,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.125,0.18867924528301888,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.16666666666666666,0.19811320754716985,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.20833333333333331,0.1320754716981132,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.25,0.0660377358490566,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.2916666666666667,0.02830188679245283,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.3333333333333333,0.15094339622641512,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.375,0.03773584905660378,0.029787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4166666666666667,0.15094339622641512,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4583333333333333,0.16037735849056606,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5,0.18867924528301888,0.10638297872340426,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5416666666666666,0.15094339622641512,0.09361702127659577,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5833333333333334,0.2075471698113208,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.625,0.0849056603773585,0.03829787234042553,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.6666666666666666,0.1037735849056604,0.059574468085106386,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7083333333333334,0.24528301886792456,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.75,0.19811320754716985,0.0723404255319149,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7916666666666666,0.05660377358490566,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.8333333333333334,0.03773584905660378,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.875,0.0849056603773585,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9166666666666666,0.009433962264150943,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9583333333333334,0.15094339622641512,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
1.0,0.15094339622641512,0.13617021276595745,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.04166666666666666,0.1320754716981132,0.14468085106382975,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.08333333333333333,0.16037735849056606,0.09787234042553193,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.125,0.16037735849056606,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.16666666666666666,0.2169811320754717,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.20833333333333331,0.2169811320754717,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.25,0.17924528301886794,0.1148936170212766,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.2916666666666667,0.2641509433962264,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.3333333333333333,0.169811320754717,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.375,0.0660377358490566,0.042553191489361715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4166666666666667,0.14150943396226418,0.025531914893617023,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4583333333333333,0.22641509433962265,0.06382978723404256,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5,0.12264150943396228,0.11063829787234043,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5416666666666666,0.22641509433962265,0.1276595744680851,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5833333333333334,0.2169811320754717,0.12340425531914892,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.625,0.2358490566037736,0.10638297872340426,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.6666666666666666,0.37735849056603776,0.05106382978723405,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7083333333333334,0.3207547169811321,0.059574468085106386,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.75,0.339622641509434,0.0851063829787234,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7916666666666666,0.14150943396226418,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.8333333333333334,0.18867924528301888,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.875,0.17924528301886794,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9166666666666666,0.15094339622641512,0.03829787234042553,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9583333333333334,0.11320754716981132,0.046808510638297884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
1.0,0.0,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.04166666666666666,0.0849056603773585,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.08333333333333333,0.0849056603773585,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.125,0.169811320754717,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.16666666666666666,0.11320754716981132,0.03404255319148936,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.20833333333333331,0.12264150943396228,0.059574468085106386,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.25,0.18867924528301888,0.06382978723404256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.2916666666666667,0.1037735849056604,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.3333333333333333,0.24528301886792456,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.375,0.2735849056603773,0.07659574468085106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4166666666666667,0.2735849056603773,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4583333333333333,0.4245283018867925,0.042553191489361715,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5,0.4056603773584906,0.0851063829787234,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5416666666666666,0.18867924528301888,0.09361702127659577,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.5833333333333334,0.6226415094339622,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.625,0.4811320754716981,0.09787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.6666666666666666,0.2641509433962264,0.042553191489361715,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7083333333333334,0.16037735849056606,0.05531914893617021,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.75,0.2641509433962264,0.09787234042553193,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7916666666666666,0.2735849056603773,0.11914893617021274,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.8333333333333334,0.19811320754716985,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.875,0.2924528301886793,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9166666666666666,0.2075471698113208,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9583333333333334,0.05660377358490566,0.06808510638297872,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
1.0,0.0849056603773585,0.0851063829787234,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.04166666666666666,0.03773584905660378,0.1021276595744681,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.08333333333333333,0.12264150943396228,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.125,0.2641509433962264,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.16666666666666666,0.0849056603773585,0.0723404255319149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.20833333333333331,0.11320754716981132,0.0723404255319149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.25,0.17924528301886794,0.08085106382978724,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.2916666666666667,0.19811320754716985,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.3333333333333333,0.30188679245283023,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.375,0.30188679245283023,0.1276595744680851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4166666666666667,0.33018867924528306,0.10638297872340426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.4583333333333333,0.33018867924528306,0.15319148936170213,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.5,0.5566037735849058,0.20425531914893616,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.5416666666666666,0.7358490566037736,0.17446808510638298,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.5833333333333334,0.37735849056603776,0.13191489361702127,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.625,0.4150943396226416,0.1148936170212766,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.6666666666666666,0.4150943396226416,0.08936170212765958,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7083333333333334,0.5188679245283019,0.08936170212765958,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.75,0.5660377358490567,0.07659574468085106,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.02359208523592085,0.02359208523592085
0.7916666666666666,0.4339622641509434,0.09361702127659577,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.8333333333333334,0.24528301886792456,0.08936170212765958,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.875,0.24528301886792456,0.11063829787234043,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9166666666666666,0.169811320754717,0.06808510638297872,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.9583333333333334,0.4339622641509434,0.0723404255319149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
1.0,0.2924528301886793,0.05106382978723405,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.04166666666666666,0.3962264150943397,0.11914893617021274,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
0.08333333333333333,0.09433962264150944,0.12340425531914892,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.30584028605482716,0.0,0.0
