hour,current_dir,water_temp,wave_height,current_speed,wind_speed,tide_variation,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.416666667,0.245462963,0.708621833,0.069794722,0.134132634,0.103773585,0.249626308,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.154305556,0.712267973,0.082697947,0.218134133,0.094339623,0.174887892,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.078819444,0.732487478,0.084457478,0.20861746,0.113207547,0.144245142,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.387106481,0.740000737,0.122580645,0.131135257,0.349056604,0.094170404,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.753796296,0.748121686,0.145454546,0.100562008,0.358490566,0.13303438,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.478564815,0.750441957,0.153665689,0.042862495,0.245283019,0.275037369,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.666666667,0.557592593,0.737625221,0.1771261,0.184713376,0.490566038,0.165919283,1,1,7,0.047120419,0.090328683,0.004886355,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.026027247
0.708333333,0.558703704,0.719339275,0.180645162,0.329486699,0.330188679,0.174887892,0,1,2,0.172774869,0.090328683,0.020318101,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.095433239
0.75,0.557523148,0.700666618,0.176539589,0.391757212,0.349056604,0.108370703,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.551898148,0.700224661,0.141348973,0.410266017,0.216981132,0.087443946,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.534583333,0.70713023,0.092668622,0.345297864,0.160377358,0.053064275,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.486365741,0.700279906,0.070967742,0.236268265,0.122641509,0.239910314,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.257199074,0.685142899,0.062756598,0.17751967,0.122641509,0.360986547,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.123257576,0.672818343,0.069581445,0.382744644,0.20754717,0.178624813,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.086134259,0.680336624,0.074486803,0.368677407,0.150943396,0.11509716,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.071736111,0.672436653,0.08797654,0.32341701,0.08490566,0.019431988,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.275578704,0.668569535,0.086217009,0.252379168,0.047169811,0.136023916,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.963838384,0.681677559,0.093894961,0.22088627,0.094339623,0.146487294,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.572337963,0.690059665,0.093841642,0.115174223,0.08490566,0.221973094,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.690833333,0.687161837,0.076619568,0.073170067,0.056603774,0.388639761,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.569050926,0.680391868,0.086217009,0.217834395,0.216981132,0.147982063,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.581064815,0.671718474,0.095014663,0.360809292,0.037735849,0.051569507,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.577407408,0.67155274,0.102639296,0.333832896,0.094339623,0.177877429,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.513611111,0.680060401,0.095601173,0.343124766,0.009433962,0.263079223,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.478611111,0.684535209,0.107917888,0.228250281,0.047169811,0.184603886,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.262523148,0.687849882,0.097360704,0.157512177,0.122641509,0.245889387,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.146157407,0.70166102,0.104985338,0.234844511,0.08490566,0.165919283,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.102662037,0.70591485,0.109677419,0.24158861,0.094339623,0.050074738,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.122337963,0.724200796,0.11143695,0.150618209,0.20754717,0.129297459,0,1,1,0.04973822,0.090328683,0.005170551,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.027473205
0.625,0.307453704,0.736575575,0.122580645,0.047583365,0.179245283,0.325859492,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.666666667,0.563333333,0.737790955,0.130791789,0.130086175,0.188679245,0.342301943,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.594791667,0.728344137,0.144281525,0.239340577,0.29245283,0.227204783,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.566111111,0.7206099,0.1542522,0.398576246,0.20754717,0.171150972,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.581875,0.709450501,0.145454546,0.46931435,0.311320755,0.188340807,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.548425926,0.699672216,0.115542522,0.414012739,0.386792453,0.042600897,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.521458333,0.687628904,0.093255132,0.369876358,0.29245283,0.313901345,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.417824074,0.670447849,0.104985338,0.155863619,0.141509434,0.465620329,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.175138889,0.669784915,0.095014663,0.228550019,0.188679245,0.262331839,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.095462963,0.676193282,0.094428153,0.416860247,0.150943396,0.213751868,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.059236111,0.659509428,0.108504399,0.434469839,0.094339623,0.104633782,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.03275463,0.653708751,0.109677419,0.382840015,0.179245283,0.078475336,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.091365741,0.650946524,0.101466276,0.331734732,0.009433962,0.210014948,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.825393519,0.663155569,0.116715542,0.265492694,0.028301887,0.50896861,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.797986111,0.673320566,0.102052786,0.115923567,0.009433962,0.417040359,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.663078704,0.669508692,0.095601173,0.08909704,0,0.195814649,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.570416667,0.665254862,0.102052786,0.235593855,0.103773585,0.266816143,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.557986111,0.67337581,0.106158358,0.412963657,0,0.073991031,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.544305556,0.671939452,0.092082111,0.468789809,0.066037736,0.091928251,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.519050926,0.665033884,0.094428153,0.329786437,0.028301887,0.208520179,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.393796296,0.669453447,0.092082111,0.16043462,0.075471698,0.366218236,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.153263889,0.665033884,0.100879765,0.240164856,0.132075472,0.205530643,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.098101852,0.678679287,0.08973607,0.344623454,0.150943396,0.156950673,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.050648148,0.674480702,0.077419355,0.312401648,0.198113208,0.017189836,1,1,4,0.04973822,0.090328683,0.005170551,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.027473205
0.625,0.573240741,0.71320713,0.083870968,0.251779693,0.20754717,0.135276532,0,1,2,0.172774869,0.090328683,0.020318101,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.095433239
0.666666667,0.880925926,0.75071818,0.086217009,0.193480704,0.122641509,0.485052317,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.758125,0.761214644,0.078592376,0.144623454,0.330188679,0.29671151,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.606064815,0.708400854,0.082111437,0.261521169,0.254716981,0.366218236,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.58212963,0.699948438,0.06627566,0.475458973,0.188679245,0.121823617,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.563101852,0.695970831,0.042815249,0.489846384,0.179245283,0.091180867,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.539583333,0.680391868,0.029912023,0.504158861,0.122641509,0.091928251,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.530925926,0.670668828,0.024633431,0.329486699,0.122641509,0.270553064,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.344907408,0.676027549,0.028152493,0.165230423,0.028301887,0.444693572,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.122337963,0.662492634,0.033431085,0.349644061,0.028301887,0.455904335,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.078726852,0.671442251,0.039882698,0.483027351,0.103773585,0.254857997,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.051666667,0.675419859,0.039882698,0.497639565,0.066037736,0.127802691,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.042013889,0.651333235,0.040469208,0.4568003,0.150943396,0.103139013,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.494398148,0.642052151,0.04340176,0.351517422,0,0.353512706,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.935115741,0.639897614,0.036363637,0.13660547,0.122641509,0.265321375,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.664699074,0.639510902,0.033431085,0.127463469,0.066037736,0.390881913,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.643263889,0.64531158,0.042815249,0.27980517,0.028301887,0.168908819,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.573958333,0.670005893,0.046334311,0.522367928,0.009433962,0.091180867,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.54599537,0.670779316,0.025806452,0.552416635,0.075471698,0.152466368,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.544768519,0.654095463,0.039296187,0.475458973,0.009433962,0.204783259,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.496805556,0.668790513,0.035777126,0.326639191,0.056603774,0.289985052,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.263587963,0.664647171,0.051026393,0.236043462,0.169811321,0.533632287,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.110810185,0.655200354,0.047507331,0.342600225,0.311320755,0.455156951,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.062060185,0.662603123,0.061583578,0.378418883,0.273584906,0.08819133,1,1,4,0.04973822,0.090328683,0.005170551,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.027473205
0.625,0.035162037,0.676469505,0.050439883,0.311652304,0.245283019,0.269058296,1,1,20,0.041884817,0.090328683,0.004322141,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.023135331
0.666666667,0.028032407,0.70773792,0.061583578,0.264968153,0.103773585,0.272795217,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.733796296,0.745027991,0.06686217,0.11090296,0.113207547,0.311659193,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.639924243,0.751948626,0.045267929,0.142572976,0.094339623,0.528400598,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.574768519,0.728344137,0.045747801,0.368302735,0.141509434,0.307922272,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.57474537,0.694313494,0.035190616,0.500636942,0.122641509,0.365470852,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.547430556,0.678403064,0.0228739,0.579692769,0.103773585,0.082959641,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.552893519,0.66243739,0.012316716,0.486174597,0.08490566,0.166666667,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.481527778,0.677187684,0.013489736,0.321168977,0.113207547,0.352017937,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.224305556,0.66547584,0.014662756,0.27523417,0,0.57922272,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.099675926,0.655421332,0.016422287,0.458523792,0.028301887,0.569506726,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.058564815,0.663763259,0.02228739,0.53525665,0.056603774,0.440209268,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.040949074,0.672657632,0.02228739,0.497414762,0,0.036621824,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.3425,0.643875221,0.024633431,0.413787935,0.009433962,0.121823617,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.93900463,0.636582941,0.032844575,0.22705133,0.056603774,0.436472347,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.770115741,0.638406011,0.036950147,0.086474335,0.179245283,0.448430493,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.643564815,0.636582941,0.048680352,0.225627576,0.08490566,0.470104634,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.596782408,0.65503462,0.034017595,0.468490071,0.028301887,0.249626308,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.549861111,0.670171627,0.039296187,0.552566504,0.047169811,0.08819133,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.54974537,0.648681497,0.041055718,0.581566129,0.08490566,0.147982063,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.538148148,0.651222746,0.062170088,0.452978644,0.122641509,0.26083707,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.428564815,0.666359753,0.072140762,0.245260397,0.150943396,0.455156951,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.168402778,0.663155569,0.078592376,0.272386662,0.216981132,0.334828102,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.087175926,0.649289187,0.076246334,0.405695017,0.169811321,0.268310912,1,1,20,0.041884817,0.090328683,0.004322141,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.023135331
0.625,0.049976852,0.670613583,0.09032258,0.433795429,0.094339623,0.050074738,0,1,4,0.04973822,0.090328683,0.005170551,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.027473205
0.666666667,0.038773148,0.687518415,0.101466276,0.330161109,0.188679245,0.233183857,1,1,20,0.041884817,0.090328683,0.004322141,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.023135331
0.708333333,0.022037037,0.712212728,0.104398827,0.164031472,0.094339623,0.437967115,1,1,27,0.023560209,0.090328683,0.002390207,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.013013624
0.75,0.364467593,0.69000442,0.077419355,0.079880105,0.179245283,0.560538117,0,1,24,0.02617801,0.090328683,0.002662199,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.014459582
0.791666667,0.593125,0.715361668,0.059237537,0.328212814,0.103773585,0.56651719,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.568310185,0.684203742,0.053372434,0.501086549,0.150943396,0.310911809,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.561990741,0.667685622,0.045161291,0.544623454,0.169811321,0.224962631,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.559444444,0.64531158,0.037536657,0.615286624,0.160377358,0.068759342,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.524242424,0.662392189,0.033111171,0.466207977,0.132075472,0.189088191,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.377638889,0.657520625,0.033431085,0.264743349,0.075471698,0.511210762,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.176666667,0.655808044,0.038709677,0.321693518,0.028301887,0.68161435,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.076203704,0.64956541,0.04457478,0.511052829,0.056603774,0.674140508,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.049305556,0.643709488,0.04398827,0.581041588,0,0.206278027,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.031342593,0.645698291,0.041642229,0.533608093,0,0.134529148,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.74162037,0.62746759,0.050439883,0.358935931,0.047169811,0.43348281,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.929772727,0.639611347,0.059344175,0.19840594,0,0.507473842,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.694791667,0.641610194,0.08973607,0.154140127,0,0.51793722,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.618194444,0.639455657,0.086803519,0.328062945,0.094339623,0.44245142,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.57530303,0.660162319,0.05422554,0.552041963,0.009433962,0.230941704,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.55025463,0.648405274,0.069794722,0.571300112,0.009433962,0.043348281,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.549768519,0.635809517,0.059824047,0.54117647,0.08490566,0.298206278,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.511689815,0.651885681,0.052199414,0.401648557,0.198113208,0.535874439,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.342453704,0.65564231,0.058651026,0.242637692,0.226415094,0.687593423,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.128680556,0.649178698,0.08739003,0.364256276,0.169811321,0.550822123,1,1,27,0.023560209,0.090328683,0.002390207,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.013013624
0.625,0.085902778,0.683430319,0.097360704,0.549943799,0.160377358,0.35799701,1,1,20,0.041884817,0.090328683,0.004322141,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.023135331
0.666666667,0.062476852,0.70094284,0.102639296,0.501011615,0.066037736,0.013452915,1,1,4,0.04973822,0.090328683,0.005170551,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.027473205
0.708333333,0.046689815,0.655089865,0.109677419,0.356238291,0.254716981,0.280269058,1,1,20,0.041884817,0.090328683,0.004322141,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.023135331
0.75,0.335856481,0.647687095,0.117302053,0.151967029,0.245283019,0.461883408,0,1,24,0.02617801,0.090328683,0.002662199,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.014459582
0.791666667,0.679722222,0.662658368,0.096187684,0.159310603,0.245283019,0.431988042,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.586342593,0.68685548,0.075073314,0.427800674,0.188679245,0.431240658,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.563194444,0.671110784,0.059824047,0.587411015,0.132075472,0.344544096,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.553865741,0.652935327,0.051612903,0.562083177,0.169811321,0.082212257,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.538726852,0.639897614,0.041055718,0.588609966,0.264150943,0.116591928,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.516805556,0.64895772,0.039882698,0.374896965,0.122641509,0.401345291,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.313402778,0.647797584,0.039882698,0.19003372,0.08490566,0.337817638,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.124027778,0.638626989,0.049266862,0.421056575,0.018867925,0.652466368,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.068819444,0.627909547,0.056891495,0.58681154,0.141509434,0.365470852,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.052523148,0.642052151,0.060997068,0.590408393,0.018867925,0.059790732,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.181365741,0.629566883,0.06627566,0.434095167,0.047169811,0.189835575,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.96650463,0.636748674,0.073313783,0.278831023,0.028301887,0.342301943,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.835208333,0.638903212,0.103812317,0.146796553,0.047169811,0.417040359,1,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.668101852,0.639289923,0.099706745,0.185762458,0.037735849,0.412556054,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.592861111,0.640593695,0.055249267,0.458523792,0.141509434,0.222720478,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.556481481,0.654979376,0.059824047,0.562457849,0.150943396,0.235426009,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.551767677,0.628461992,0.063183151,0.59389625,0.056603774,0.094170404,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.527314815,0.633434001,0.063343109,0.52544024,0.160377358,0.179372197,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.49462963,0.64823954,0.068035191,0.267366055,0.132075472,0.428251121,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.228055556,0.646029759,0.074486803,0.223604346,0.075471698,0.696562033,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.107939815,0.65260386,0.06686217,0.438141626,0.226415094,0.261584454,1,1,20,0.041884817,0.090328683,0.004322141,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.023135331
0.666666667,0.07287037,0.669398203,0.082697947,0.521318846,0.188679245,0.170403587,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.05162037,0.686744992,0.085043988,0.435369052,0.264150943,0.14573991,0,1,4,0.04973822,0.090328683,0.005170551,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.027473205
0.75,0.041851852,0.660006629,0.118475073,0.294042713,0.254716981,0.384155456,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.657384259,0.639179435,0.135483871,0.088722368,0.443396226,0.516442451,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.608981481,0.657410136,0.113782991,0.265043087,0.273584906,0.316890882,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.583032408,0.648129052,0.064516129,0.473810416,0.132075472,0.273542601,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.556087963,0.656029022,0.041642229,0.588834769,0.320754717,0.299701046,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.555115741,0.628738215,0.041055718,0.581191457,0.20754717,0.052316891,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.527731481,0.634980849,0.02111437,0.533083552,0.198113208,0.121823617,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.552523148,0.164021067,0.205865103,0.255151742,0.358490566,0.107623318,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.55724537,0.165181202,0.211143695,0.213038591,0.29245283,0.088938714,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.418981481,0.159159546,0.253372434,0.100037467,0.349056604,0.111360239,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.198796296,0.149933707,0.262170088,0.138254028,0.330188679,0.162182362,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.123686869,0.140903734,0.25961077,0.290207432,0.330188679,0.179372197,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.088773148,0.143967295,0.307331379,0.367928063,0.320754717,0.285500747,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.072638889,0.14280716,0.309090909,0.362607718,0.29245283,0.201793722,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.066018519,0.140542133,0.285630498,0.334507306,0.132075472,0.023916293,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.041435185,0.160651149,0.275073314,0.271937055,0.198113208,0.213004484,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.193055556,0.187665733,0.234017595,0.142225553,0.188679245,0.187593423,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.744583333,0.191974808,0.223460411,0.029674035,0.198113208,0.198056801,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.526828704,0.197499264,0.194721408,0.13727988,0.20754717,0.191330344,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.531666667,0.191698586,0.157184751,0.22113151,0.226415094,0.064275037,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.538171296,0.212083825,0.158357771,0.310828025,0.150943396,0.115844544,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.486898148,0.228491456,0.159530792,0.22974897,0.169811321,0.17264574,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.666666667,0.413402778,0.238269741,0.152492669,0.200749344,0.188679245,0.243647235,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.301041667,0.226944608,0.150146627,0.184638441,0.198113208,0.232436472,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.187430556,0.209211108,0.181231672,0.227575871,0.245283019,0.097907324,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.145694444,0.206669859,0.171847508,0.253053578,0.216981132,0.116591928,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.114305556,0.204183854,0.170674487,0.206893968,0.179245283,0.122571001,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.089282407,0.188328668,0.158357771,0.149419258,0.29245283,0.206278027,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.407175926,0.190372717,0.144281525,0.069614088,0.198113208,0.304185351,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.711851852,0.196007661,0.131964809,0.102360435,0.160377358,0.237668161,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
