hour,wind_dir,wind_speed,wave_height,water_temp,tide_height,dif_tide_height,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.5416666666666666,0.32805555555555554,0.1320754716981132,0.026979471912487847,0.6189599296903241,0.6737042004021448,0.021276595744680854,0.02840059790732436,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.5833333333333334,0.32805555555555554,0.2924528301886793,0.04516129056777977,0.5774712727835805,0.6219839142091151,0.046808510638297884,0.2772795216741405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.625,0.0,0.19811320754716985,0.054545454558251126,0.5739356218544303,0.5319481680294905,0.06382978723404256,0.3400597907324365,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.6666666666666666,0.0,0.2358490566037736,0.07741935485687257,0.5623895108463142,0.4157730115951741,0.06808510638297872,0.35500747384155457,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.7083333333333334,0.0,0.15094339622641512,0.06862170089586432,0.574709045764499,0.30909294014745303,0.05106382978723405,0.3512705530642751,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.75,0.32805555555555554,0.16037735849056606,0.08621700881788083,0.6157557453935639,0.2458668453753351,0.025531914893617023,0.14648729446935727,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.7916666666666666,0.32805555555555554,0.14150943396226418,0.11260997070090555,0.651719946936276,0.2510053619302949,0.021276595744680854,0.0687593423019432,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.8333333333333334,0.3358333333333334,0.14150943396226418,0.12524660061589366,0.6496156321153848,0.31914655945040205,0.059574468085106386,0.1853512705530643,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.875,0.3358333333333334,0.09433962264150944,0.12023460389917527,0.6438199768396642,0.4302949061662198,0.06382978723404256,0.2354260089686099,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.9166666666666666,0.3358333333333334,0.14150943396226418,0.13313783017786227,0.6458087806116115,0.542783735455764,0.06808510638297872,0.2899850523168909,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
