hour,wind_dir,water_temp,dif_tide_height,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.2916666666666667,0.0,0.2323033296942556,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.3333333333333333,0.4136111111111112,0.2185474369382876,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.375,0.4747222222222222,0.2051230114776439,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.4166666666666667,0.6102777777777777,0.1882734237443351,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.4583333333333333,0.6186111111111111,0.18581109507537172,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5,0.5883333333333334,0.20423909824815545,0.08085106382978724,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5416666666666666,0.6541666666666667,0.22263553313866716,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5833333333333334,0.6733333333333333,0.2720241601420226,0.029787234042553193,0,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.625,0.6180555555555556,0.2835150268218962,0.05106382978723405,0,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.6666666666666666,0.6547222222222222,0.2689304658276168,0.08085106382978724,0,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.7083333333333334,0.6675,0.2764437243006612,0.0723404255319149,0,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.75,0.9844444444444445,0.2870506777510464,0.09361702127659577,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.7916666666666666,0.7716666666666667,0.28312831453539444,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.8333333333333334,0.6775,0.2618591633063816,0.021276595744680854,1,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.875,0.8038888888888889,0.2718584264943602,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.9166666666666666,0.6905555555555556,0.2266131406825613,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.9583333333333334,0.07583333333333334,0.20059295799958554,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
1.0,0.5641666666666667,0.2215858869244509,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.04166666666666666,0.0,0.21164186806471494,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.08333333333333333,0.5775,0.2053439894535487,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.125,0.5594444444444444,0.21396213913198656,0.03404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.16666666666666666,0.5725,0.19810695328465155,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.20833333333333331,0.32166666666666666,0.20269225109095254,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.25,0.37,0.21716632276581227,0.08936170212765958,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.2916666666666667,0.3575,0.2255634944683453,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.3333333333333333,0.4688888888888889,0.22876767810217105,0.03404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.375,0.5902777777777778,0.2253977608206832,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.4166666666666667,0.5763888888888888,0.20390763095283093,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.4583333333333333,0.03388888888888888,0.19871464354705812,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5,0.007222222222222224,0.2029785181800172,0.1021276595744681,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5416666666666666,0.6283333333333333,0.21567471993685186,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5833333333333334,0.6055555555555555,0.22059148503847734,0.029787234042553193,0,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.625,0.7369444444444445,0.2228012667863295,0.05106382978723405,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.6666666666666666,0.0325,0.2227460224580866,0.11063829787234043,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.7083333333333334,0.9391666666666668,0.2852426741412031,0.10638297872340426,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.75,0.8225,0.2941219802722812,0.1276595744680851,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.7916666666666666,0.5677777777777778,0.28207866832117845,0.1148936170212766,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.8333333333333334,0.5808333333333333,0.26865424286053474,0.05531914893617021,0,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.875,0.6466666666666667,0.2312536828171048,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.9166666666666666,0.9686111111111112,0.2060621683724404,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.9583333333333334,0.9511111111111109,0.2093768413256858,0.08085106382978724,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
1.0,0.026111111111111116,0.20661461430660436,0.1276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.04166666666666666,0.021111111111111112,0.22097819666204452,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.08333333333333333,0.07333333333333332,0.22495580420593875,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.125,0.03,0.23335297590847184,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.16666666666666666,0.10694444444444444,0.21108942279348544,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.20833333333333331,0.16055555555555553,0.21059222185049875,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.25,0.9447222222222222,0.2120838246794592,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.2916666666666667,0.0,0.22026001774315285,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.3333333333333333,0.0061111111111111106,0.2278285212073745,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.375,0.0,0.2317508837600917,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.4166666666666667,0.6827777777777778,0.21965232748074648,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.4583333333333333,0.7602777777777777,0.2176082793805567,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5,0.8330555555555554,0.2269446079778861,0.10638297872340426,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.5416666666666666,0.9652777777777778,0.22097819666204452,0.09361702127659577,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.5833333333333334,0.8402777777777778,0.25561652902345805,0.07659574468085106,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.625,0.9077777777777778,0.2643451680213158,0.03829787234042553,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.6666666666666666,0.7822222222222223,0.2727674503602735,0.059574468085106386,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.7083333333333334,0.6411111111111112,0.269759134065928,0.07659574468085106,0,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.75,0.6277777777777778,0.29113877461436033,0.0723404255319149,0,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.7916666666666666,0.6436111111111111,0.29655273999603793,0.08936170212765958,1,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.8333333333333334,0.0,0.2626426313384336,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.875,0.08416666666666668,0.2520356778880484,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.9166666666666666,0.0,0.22108868598146406,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.9583333333333334,0.1625,0.21635774343440128,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
1.0,0.4569444444444444,0.2177187686999762,0.13617021276595745,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.04166666666666666,0.5341666666666667,0.2149113408117005,0.14468085106382975,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.08333333333333333,0.15083333333333332,0.2145698293943932,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.125,0.2716666666666667,0.216890100461665,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.16666666666666666,0.14222222222222222,0.21744254573289434,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.20833333333333331,0.08555555555555555,0.2289886567410102,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.25,0.16166666666666668,0.2351208017045141,0.1148936170212766,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.2916666666666667,0.12194444444444445,0.23849071898600216,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.3333333333333333,0.09388888888888887,0.2351760460327568,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.375,0.5025000000000001,0.23650191521405506,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.4166666666666667,0.9680555555555556,0.2376620507476908,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.4583333333333333,0.9455555555555556,0.21020550956399695,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5,0.7138888888888889,0.21556423128036692,0.11063829787234043,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.5416666666666666,0.7144444444444444,0.21666912182282536,0.1276595744680851,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.5833333333333334,0.8316666666666666,0.21070271050698386,0.12340425531914892,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.625,0.7941666666666666,0.28596587545255336,0.10638297872340426,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.6666666666666666,0.8469444444444444,0.2735710079621603,0.05106382978723405,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.7083333333333334,0.9933333333333334,0.2598151152061918,0.059574468085106386,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.75,0.0019444444444444446,0.2799793752298112,0.0851063829787234,0,1,8,0.03377110694183865,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.006684524920007464
0.7916666666666666,0.14833333333333332,0.2737919859380651,0.07659574468085106,0,1,8,0.03377110694183865,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.006684524920007464
0.8333333333333334,0.042222222222222223,0.2721346494614423,0.13191489361702127,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.875,0.11611111111111112,0.2501071408368025,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.9166666666666666,0.1622222222222222,0.2342368884750259,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.9583333333333334,0.07250000000000001,0.2144040957467308,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
1.0,0.0,0.2176635237087992,0.1021276595744681,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.04166666666666666,0.20194444444444445,0.22027508425759448,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.08333333333333333,0.25833333333333336,0.21258102562244585,0.11063829787234043,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.125,0.4866666666666666,0.206448880658942,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.16666666666666666,0.055277777777777766,0.2149012966897177,0.03404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.20833333333333331,0.21166666666666667,0.22329846772931616,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.25,0.13,0.23561800264750102,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.2916666666666667,0.38916666666666666,0.24390468503061435,0.1021276595744681,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.3333333333333333,0.4822222222222222,0.2461144667784665,0.11063829787234043,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.375,0.4727777777777778,0.24053476708619195,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.4166666666666667,0.5105555555555555,0.2392641428960709,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.4583333333333333,0.5661111111111111,0.22915439038867255,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5,0.6197222222222222,0.21230480265536397,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5416666666666666,0.6563888888888889,0.22506629352535845,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.5833333333333334,0.5941666666666667,0.21849219194711034,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.625,0.6183333333333333,0.2440804628002595,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.6666666666666666,0.5858333333333333,0.284122716421368,0.042553191489361715,0,1,4,0.07786116322701689,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.015411543565572764
0.7083333333333334,0.6608333333333334,0.2969946966107824,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.75,0.9394444444444444,0.2689304658276168,0.09787234042553193,0,1,1,0.13602251407129456,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.1979362101313321,0.02692378092780784
0.7916666666666666,0.012222222222222223,0.2575500884671629,0.11914893617021274,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.8333333333333334,0.08194444444444443,0.26981437839417044,0.13191489361702127,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.875,0.015277777777777776,0.27749337051487744,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.9166666666666666,0.0016666666666666663,0.262024896954044,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.9583333333333334,0.9972222222222222,0.2431865054487881,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
1.0,0.0775,0.2252872715012633,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.04166666666666666,0.0,0.22567398378776504,0.1021276595744681,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.08333333333333333,0.10527777777777778,0.22390615799172275,0.13191489361702127,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.125,0.14416666666666667,0.22213833219568024,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.16666666666666666,0.21888888888888888,0.230590748226456,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.20833333333333331,0.07166666666666667,0.2282152328309417,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.25,0.19722222222222224,0.2318613730795116,0.08085106382978724,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.2916666666666667,0.13416666666666666,0.2427997938252211,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.3333333333333333,0.06472222222222222,0.2488415383762057,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
0.375,0.0636111111111111,0.24546659870225904,0.1276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.2129514321295143,0.0,0.0
