hour,wind_dir,wind_speed,water_temp,tide_height,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.5,0.5183333333333333,0.17924528301886794,0.4478123159834453,0.6005361930294905,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.5416666666666666,0.5847222222222223,0.3962264150943397,0.4498312534472104,0.4444816800938337,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.5833333333333334,0.6074999999999999,0.5188679245283019,0.4401333238627383,0.2692135835790884,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.625,0.6344444444444445,0.4150943396226416,0.4756254350988879,0.10958445040214476,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.6666666666666666,0.6569444444444444,0.5660377358490567,0.5448217441941139,0.04211349416890081,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.7083333333333334,0.6533333333333333,0.30188679245283023,0.5679692105385887,0.07841823056300268,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.75,0.5569444444444445,0.14150943396226418,0.5573070127599609,0.19526362821715815,1,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.7916666666666666,0.4697222222222222,0.14150943396226418,0.5399602240836654,0.3663985701742627,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.8333333333333334,0.495,0.17924528301886794,0.5602902184178821,0.53485254691689,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.875,0.5111111111111111,0.24528301886792456,0.5519482910435913,0.6916890080428953,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.9166666666666666,0.4772222222222223,0.17924528301886794,0.4969799650108957,0.79568811461126,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.9583333333333334,0.5691666666666667,0.37735849056603776,0.4673688864075927,0.8180294906166219,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
1.0,0.5483333333333333,0.3113207547169811,0.4591374483527218,0.7349195710455763,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.04166666666666666,0.4833333333333333,0.2075471698113208,0.4599108722627907,0.5828865060321715,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.08333333333333333,0.4811111111111111,0.24528301886792456,0.4546626398658407,0.3667336908176944,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.125,0.4730555555555556,0.30188679245283023,0.469744401803107,0.17448614832439674,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.16666666666666666,0.4311111111111111,0.3679245283018868,0.4741639659617456,0.06501340482573725,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.20833333333333331,0.4441666666666667,0.33018867924528306,0.4721751621897985,0.04892761394101877,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.25,0.4338888888888889,0.16037735849056606,0.48062757822057395,0.13058534403485256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.2916666666666667,0.4061111111111111,0.1037735849056604,0.5067582502229695,0.27591599644772113,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.3333333333333333,0.4627777777777778,0.19811320754716985,0.5047694464510224,0.4355451295576407,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.375,0.4797222222222222,0.3490566037735849,0.4965932527243941,0.5850089363270776,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.4166666666666667,0.4805555555555556,0.3113207547169811,0.4975876546103679,0.6866621983914208,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.4583333333333333,0.5219444444444444,0.28301886792452835,0.4861204646393993,0.7327971400804287,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.5416666666666666,0.5152777777777777,0.3584905660377359,0.4631703008877934,0.5626675603217157,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.5833333333333334,0.5186111111111111,0.339622641509434,0.4651591046597405,0.3916443252680965,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.625,0.525,0.33018867924528306,0.4511571226285085,0.22508936548257366,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.6666666666666666,0.5513888888888889,0.3962264150943397,0.503885533221534,0.09361036642091153,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.7083333333333334,0.4994444444444445,0.3584905660377359,0.5591853272124887,0.06680071494638071,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.75,0.5244444444444445,0.24528301886792456,0.5651517385283302,0.1272341376005362,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.7916666666666666,0.5025000000000001,0.3207547169811321,0.5579920449493201,0.26843163538873993,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.8333333333333334,0.4813888888888889,0.2547169811320755,0.5391868001735967,0.4338695263404825,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.875,0.5336111111111111,0.2924528301886793,0.5495175313198344,0.592828418230563,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.9166666666666666,0.5038888888888889,0.2547169811320755,0.5390763115171118,0.7219615730563003,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.9583333333333334,0.4958333333333334,0.339622641509434,0.4985268121680988,0.7838471849865951,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
1.0,0.4977777777777778,0.3490566037735849,0.47289334110869,0.7739052727882036,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.04166666666666666,0.4861111111111111,0.3490566037735849,0.4753241014953815,0.6765371601876674,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.08333333333333333,0.495,0.3490566037735849,0.4708492930085002,0.5041331546246648,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.125,0.4963888888888889,0.4056603773584906,0.4669269297928482,0.3070822162868633,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.16666666666666666,0.4941666666666667,0.2924528301886793,0.4984163228486791,0.13728775690348527,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.20833333333333331,0.4938888888888889,0.3867924528301887,0.4928918681475818,0.05853440569705092,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.25,0.4827777777777778,0.4150943396226416,0.4763185033813551,0.08445040214477212,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.2916666666666667,0.5013888888888889,0.4056603773584906,0.4883065703412808,0.17705540663538874,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.3333333333333333,0.4705555555555556,0.4150943396226416,0.5002946379641411,0.3199285075737265,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.375,0.5008333333333334,0.4056603773584906,0.5034435772697243,0.46257819483914203,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.4166666666666667,0.5091666666666667,0.4150943396226416,0.5068134945512122,0.5749553170241286,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.4583333333333333,0.5158333333333333,0.4150943396226416,0.5178071596251643,0.6634271668900803,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.5,0.5180555555555556,0.4433962264150944,0.503940778212711,0.6853217158176943,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.5416666666666666,0.525,0.4056603773584906,0.4796884206628431,0.6295799819034851,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.5833333333333334,0.5283333333333333,0.37735849056603776,0.4878595919970126,0.5086014298257372,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.625,0.5336111111111111,0.3679245283018868,0.474118765755486,0.34148793565683644,1,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.6666666666666666,0.5433333333333333,0.3867924528301887,0.5015652621542621,0.1831992850536193,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.7083333333333334,0.5388888888888889,0.2924528301886793,0.5476502653351947,0.09092940127345844,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.75,0.5161111111111112,0.24528301886792456,0.5710629055159291,0.0802853313002681,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.7916666666666666,0.5002777777777777,0.18867924528301888,0.5279721571237397,0.1685656836461126,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.8333333333333334,0.5319444444444444,0.22641509433962265,0.5240196602162699,0.30328418230563003,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.875,0.5102777777777777,0.17924528301886794,0.5376399530163938,0.4559874888069704,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.9166666666666666,0.54,0.169811320754717,0.5505119332058082,0.5940571936997318,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.9583333333333334,0.4808333333333333,0.15094339622641512,0.5516168237482666,0.6924709564343163,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
1.0,0.465,0.169811320754717,0.5115092810139983,0.7364834671581768,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.04166666666666666,0.5205555555555555,0.15094339622641512,0.4878093693982941,0.7048850703753349,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.08333333333333333,0.5163888888888889,0.24528301886792456,0.4869807011599827,0.5835567473190347,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.125,0.48,0.2358490566037736,0.4844946964450487,0.4202412868632708,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.16666666666666666,0.4991666666666666,0.2641509433962264,0.5066025606972904,0.24184539765415544,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.20833333333333331,0.4847222222222222,0.30188679245283023,0.5164260461156236,0.11271224309651473,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.25,0.4797222222222222,0.2547169811320755,0.5195197410929642,0.06456657727882037,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.2916666666666667,0.4605555555555556,0.24528301886792456,0.49394151436179795,0.09517426273458444,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.3333333333333333,0.4797222222222222,0.2735849056603773,0.4990792574393284,0.18867292225201074,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.375,0.4913888888888889,0.33018867924528306,0.5106253684474442,0.3288650581099195,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.4166666666666667,0.5366666666666666,0.2924528301886793,0.5179728932728267,0.4651474530831098,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.4583333333333333,0.5258333333333334,0.2075471698113208,0.5161498231485415,0.5809874886058981,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.5,0.5449999999999999,0.28301886792452835,0.5392420451647741,0.6588471849865951,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.5416666666666666,0.5675,0.339622641509434,0.5251546851134812,0.6668900804289544,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.5833333333333334,0.5680555555555555,0.3207547169811321,0.4990240131110855,0.5968498659517425,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.625,0.5836111111111111,0.4056603773584906,0.4915659989662835,0.4578865058310991,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.6666666666666666,0.5697222222222222,0.3113207547169811,0.5030568649832226,0.2960232350536193,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.7083333333333334,0.5722222222222222,0.3113207547169811,0.5874152916433164,0.16532618411528152,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.75,0.5583333333333333,0.2075471698113208,0.5866971127244249,0.10723860589812333,0,1,1,0.9,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.05344827586206897,0.04810344827586207
0.7916666666666666,0.5658333333333333,0.16037735849056606,0.5759244256263774,0.1358355674932976,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.8333333333333334,0.5494444444444445,0.17924528301886794,0.5383631543277443,0.2345844504021448,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.875,0.5297222222222222,0.11320754716981132,0.5290820700586572,0.3612600536193029,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.9166666666666666,0.4927777777777778,0.12264150943396228,0.5448217441941139,0.4937444146782841,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.9583333333333334,0.4555555555555556,0.1320754716981132,0.5737698882067681,0.5930518317694369,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
1.0,0.4891666666666666,0.15094339622641512,0.5652622278477499,0.6538203753351205,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.04166666666666666,0.4408333333333333,0.2641509433962264,0.5338833234484042,0.6729112647453083,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
0.08333333333333333,0.4408333333333333,0.2924528301886793,0.5148239539672435,0.6287980341823056,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.13087008343265794,0.0,0.0
