hour,wind_dir,wind_speed,current_speed,tide_height,tide_variation,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.08333333333333333,0.12694444444444444,0.339622641509434,0.43589359294709545,0.17426273458445046,0.032137518684603884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.125,0.1463888888888889,0.2924528301886793,0.37055076799872416,0.20933869524128687,0.14125560538116594,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.16666666666666666,0.2222222222222222,0.2547169811320755,0.2526039714514409,0.302725647922252,0.15769805680119586,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.20833333333333331,0.02861111111111111,0.2641509433962264,0.11667291114040025,0.4381143878686327,0.5642750373692077,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.25,0.1461111111111111,0.33018867924528306,0.08752341701659089,0.5536193029490616,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.2916666666666667,0.0,0.02830188679245283,0.1895841138759146,0.6290214477211795,0.10014947683109117,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.3333333333333333,0.4136111111111112,0.1320754716981132,0.3480704382940273,0.6649910636729222,0.04783258594917787,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.375,0.4747222222222222,0.04716981132075472,0.3782690145006963,0.6301385167560322,0.16143497757847536,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.4166666666666667,0.6102777777777777,0.1037735849056604,0.3692019482164424,0.5250223413538874,0.4446935724962631,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.4583333333333333,0.6186111111111111,0.2075471698113208,0.09793930308312664,0.4072832886729222,0.36696562032884905,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.5,0.5883333333333334,0.3207547169811321,0.19940052445368464,0.271112600536193,0.3587443946188341,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.5416666666666666,0.6541666666666667,0.4339622641509434,0.3279130759621753,0.17147006253351202,0.11509715994020925,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.5833333333333334,0.6733333333333333,0.3584905660377359,0.3515923565544823,0.136617515616622,0.0687593423019432,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.625,0.6180555555555556,0.2641509433962264,0.2714874484033863,0.15113941018766755,0.19880418535127056,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.6666666666666666,0.6547222222222222,0.3490566037735849,0.10460846759216047,0.2583780160857909,0.42301943198804187,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.7083333333333334,0.6675,0.33018867924528306,0.10385912320872304,0.39488382486595175,0.2705530642750374,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.75,0.9844444444444445,0.19811320754716985,0.2761333832389974,0.5341823056300268,0.21898355754858,0,1,1,0.3266423357664234,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.018477942351750227
0.7916666666666666,0.7716666666666667,0.07547169811320756,0.3671037840507231,0.6738159068364611,0.2877428998505232,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.8333333333333334,0.6775,0.2358490566037736,0.4547770698990408,0.7474307419571046,0.06576980568011959,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.875,0.8038888888888889,0.169811320754717,0.4192581489656198,0.7506702412868632,0.0695067264573991,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.9166666666666666,0.6905555555555556,0.07547169811320756,0.30423379536986844,0.6767202861930295,0.2683109118086697,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.9583333333333334,0.07583333333333334,0.11320754716981132,0.1680779317617808,0.5459115281501339,0.3034379671150972,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
1.0,0.5641666666666667,0.0660377358490566,0.30423379536986844,0.3675156389410188,0.4730941704035875,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.04166666666666666,0.0,0.01886792452830189,0.5028849754670921,0.2035226123994638,0.2017937219730942,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.08333333333333333,0.5775,0.0849056603773585,0.5403521916715606,0.10913762285522788,0.09118086696562032,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.125,0.5594444444444444,0.04716981132075472,0.4584488571440888,0.09673815904825736,0.09940209267563528,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.16666666666666666,0.5725,0.169811320754717,0.29741476196616284,0.18856121534852546,0.2653213751868461,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.20833333333333331,0.32166666666666666,0.15094339622641512,0.10408392650577002,0.34841376226541554,0.5874439461883408,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.25,0.37,0.1037735849056604,0.10610715617919272,0.5112823949731903,0.39910313901345296,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.2916666666666667,0.3575,0.11320754716981132,0.21438741095345631,0.6253351206434316,0.2354260089686099,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.3333333333333333,0.4688888888888889,0.12264150943396228,0.4146871486223052,0.6979445931635387,0.08893871449925261,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.375,0.5902777777777778,0.0849056603773585,0.4678905956200615,0.6991957104557639,0.04334828101644245,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.4166666666666667,0.5763888888888888,0.2547169811320755,0.3962532782644538,0.6253351206434316,0.26307922272047835,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.4583333333333333,0.03388888888888888,0.0660377358490566,0.28212813776696904,0.5083780160857908,0.4125560538116592,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.5,0.007222222222222224,0.1037735849056604,0.1484587349449402,0.3553395889410187,0.23617339312406574,0,1,2,0.6733576642335767,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.03809140071394321
0.5416666666666666,0.6283333333333333,0.2075471698113208,0.29299363051752003,0.21961572835120646,0.2787742899850523,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.5833333333333334,0.6055555555555555,0.15094339622641512,0.4021730983900502,0.14667113491957104,0.08669656203288491,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.625,0.7369444444444445,0.14150943396226418,0.3656050954636909,0.11907953532171585,0.2772795216741405,0,1,1,0.3266423357664234,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.018477942351750227
0.6666666666666666,0.0325,0.09433962264150944,0.2501311351839243,0.1942582662868633,0.2301943198804185,0,1,2,0.6733576642335767,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.03809140071394321
0.7083333333333334,0.9391666666666668,0.12264150943396228,0.11036479439446427,0.3470732796916889,0.6053811659192825,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.75,0.8225,0.05660377358490566,0.12484076432638765,0.4967605004691689,0.4110612855007474,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.7916666666666666,0.5677777777777778,0.169811320754717,0.209441738418423,0.6715817694369972,0.4372197309417041,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.8333333333333334,0.5808333333333333,0.2641509433962264,0.4050206068492856,0.8047363719839141,0.15919282511210764,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.875,0.6466666666666667,0.3113207547169811,0.4329711500854849,0.8518766756032171,0.19357249626307926,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.9166666666666666,0.9686111111111112,0.22641509433962265,0.4301236417161708,0.8190348525469168,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.9583333333333334,0.9511111111111109,0.3207547169811321,0.2488572498040177,0.6925826628686325,0.2608370702541106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
1.0,0.026111111111111116,0.2924528301886793,0.20569501677099972,0.517426273458445,0.3071748878923767,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.04166666666666666,0.021111111111111112,0.2547169811320755,0.4348445109541571,0.33482397922252005,0.3759342301943199,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.08333333333333333,0.07333333333333332,0.1320754716981132,0.5442487821237343,0.18889633599195707,0.3587443946188341,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.125,0.03,0.18867924528301888,0.5156987633987693,0.12957998210455762,0.2623318385650225,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.16666666666666666,0.10694444444444444,0.19811320754716985,0.3838141625244953,0.17727882037533507,0.15994020926756355,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.20833333333333331,0.16055555555555553,0.1320754716981132,0.2352941175788244,0.2892091152815013,0.3243647234678625,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.25,0.9447222222222222,0.0660377358490566,0.10378418880634782,0.4268319928284181,0.5082212257100149,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.2916666666666667,0.0,0.02830188679245283,0.2284001497727436,0.5942806079088471,0.20553064275037367,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.3333333333333333,0.0061111111111111106,0.15094339622641512,0.3841888346262927,0.7048704202412869,0.4715994020926757,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.375,0.0,0.03773584905660378,0.5085050578932663,0.7510053619302948,0.1539611360239163,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.4166666666666667,0.6827777777777778,0.15094339622641512,0.4508804794468672,0.7237488827077746,0.07623318385650224,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.4583333333333333,0.7602777777777777,0.16037735849056606,0.3875608840819973,0.6261170690348525,0.2944693572496263,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.5,0.8330555555555554,0.18867924528301888,0.22270513294419414,0.4817917783512064,0.4992526158445441,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.5416666666666666,0.9652777777777778,0.15094339622641512,0.17422255518442414,0.32193923143431635,0.22047832585949176,0,1,1,0.3266423357664234,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.018477942351750227
0.5833333333333334,0.8402777777777778,0.2075471698113208,0.3509928811556379,0.2012957997989276,0.13826606875934233,0,1,1,0.3266423357664234,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.018477942351750227
0.625,0.9077777777777778,0.0849056603773585,0.3535406518255297,0.1358355674932976,0.10837070254110613,0,1,1,0.3266423357664234,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.018477942351750227
0.6666666666666666,0.7822222222222223,0.1037735849056604,0.2577540105956293,0.15638963357908844,0.1681614349775785,0,1,1,0.3266423357664234,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.018477942351750227
0.7083333333333334,0.6411111111111112,0.24528301886792456,0.1454477331624122,0.26385165328418225,0.21898355754858,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.75,0.6277777777777778,0.19811320754716985,0.12169351816773012,0.4090705987265415,0.3176382660687594,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.7916666666666666,0.6436111111111111,0.05660377358490566,0.3440239789471819,0.5571939231233243,0.2862481315396114,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.8333333333333334,0.0,0.03773584905660378,0.4893422799297906,0.7216264524128686,0.18011958146487295,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.875,0.08416666666666668,0.0849056603773585,0.4842739873573272,0.8098748880697051,0.4147982062780269,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.9166666666666666,0.0,0.009433962264150943,0.4622705131938873,0.8223860589812332,0.14424514200298955,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.9583333333333334,0.1625,0.15094339622641512,0.3528253686485264,0.7653038424932973,0.19880418535127056,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
1.0,0.4569444444444444,0.15094339622641512,0.2037467215898736,0.6216487935656836,0.8161434977578476,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.04166666666666666,0.5341666666666667,0.1320754716981132,0.3054940562312329,0.4323056300268096,0.33482810164424515,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.08333333333333333,0.15083333333333332,0.16037735849056606,0.4846009740039124,0.256814119772118,0.2212257100149477,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.125,0.2716666666666667,0.16037735849056606,0.5790932931660143,0.13818141199731898,0.1210762331838565,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.16666666666666666,0.14222222222222222,0.2169811320754717,0.4667665791348266,0.12042001789544235,0.1038863976083707,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.20833333333333331,0.08555555555555555,0.2169811320754717,0.3247658298035178,0.19146559430294904,0.2698056801195815,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.25,0.16166666666666668,0.17924528301886794,0.15968527536866775,0.3342269884048258,0.5612855007473841,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.2916666666666667,0.12194444444444445,0.2641509433962264,0.08557512174554338,0.4932975871313672,0.4641255605381166,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.3333333333333333,0.09388888888888887,0.169811320754717,0.2758336454496539,0.6274575516085791,0.7159940209267563,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.375,0.5025000000000001,0.0660377358490566,0.4707381039893756,0.7132484363270777,0.13751868460388642,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.4166666666666667,0.9680555555555556,0.14150943396226418,0.4867740725720069,0.7394995529490614,0.12182361733931242,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.4583333333333333,0.9455555555555556,0.22641509433962265,0.4684151366165306,0.6953753351206433,0.3692077727952168,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.5,0.7138888888888889,0.12264150943396228,0.36013488184226705,0.5564119749999998,0.2705530642750374,0,1,1,0.3266423357664234,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.018477942351750227
0.5416666666666666,0.7144444444444444,0.22641509433962265,0.18366429366039685,0.3995755138739946,0.3572496263079223,0,1,1,0.3266423357664234,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.018477942351750227
0.5833333333333334,0.8316666666666666,0.2169811320754717,0.2867740726025801,0.2739052725871313,0.4043348281016443,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.625,0.7941666666666666,0.2358490566037736,0.3678667528627813,0.17426273458445046,0.4820627802690583,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.6666666666666666,0.8469444444444444,0.37735849056603776,0.3667291119489257,0.1428731010053619,0.17189835575485798,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.7083333333333334,0.9933333333333334,0.3207547169811321,0.2294492318556032,0.2131367292225201,0.22346786248131545,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.75,0.0019444444444444446,0.339622641509434,0.07373548143140565,0.3265192136058981,0.336322869955157,0,1,2,0.6733576642335767,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.05656934306569343,0.03809140071394321
0.7916666666666666,0.14833333333333332,0.14150943396226418,0.1967778193814176,0.474195710455764,0.2002989536621824,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.8333333333333334,0.042222222222222223,0.18867924528301888,0.4261521167717006,0.6461126005361929,0.6614349775784754,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.875,0.11611111111111112,0.17924528301886794,0.5551483359907979,0.7542448612600534,0.19058295964125566,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.9166666666666666,0.1622222222222222,0.15094339622641512,0.4930685648893219,0.8246201963806971,0.19805680119581467,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.9583333333333334,0.07250000000000001,0.11320754716981132,0.4750093666332679,0.817247542225201,0.059043348281016435,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
1.0,0.0,0.0,0.2944923191045523,0.7154825737265414,0.33333333333333337,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.04166666666666666,0.20194444444444445,0.0849056603773585,0.16570727884380235,0.5398518876675602,0.22869955156950675,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.08333333333333333,0.25833333333333336,0.0849056603773585,0.3890595727589508,0.35020107238605896,0.6158445440956651,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.125,0.4866666666666666,0.169811320754717,0.5249906330699915,0.2050938337801608,0.3325859491778774,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.16666666666666666,0.055277777777777766,0.11320754716981132,0.5478456348764857,0.11718051829758715,0.09118086696562032,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.20833333333333331,0.21166666666666667,0.12264150943396228,0.4059198200374735,0.13538873994638068,0.2488789237668161,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.25,0.13,0.18867924528301888,0.27695766193488874,0.2403932082439678,0.17862481315396114,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.2916666666666667,0.38916666666666666,0.1037735849056604,0.10198576242997208,0.37030831099195705,0.2825112107623319,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.3333333333333333,0.4822222222222222,0.24528301886792456,0.13188460093721888,0.5088248436327077,0.41704035874439466,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.375,0.4727777777777778,0.2735849056603773,0.30093668031653914,0.6153932084450402,0.3871449925261585,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
0.4166666666666667,0.5105555555555555,0.2735849056603773,0.5080554512991724,0.7113494189008042,0.11434977578475335,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.1232419547079857,0.0,0.0
